,Berdichev,Україна-64,Kremenchuk - Zazuliak Team,Chess dream (Ivano-Frankivsk),Kherson Atlant,Рогатин,Zhydachiv chess team,ЛША тренер МГ Фірман Назар,KHARKIV REGIONAL PALACE,Кривбас- Кривий Ріг,КПДЮ-1,Школа Інтелектуального Розвитку Розвій,DOLYNACHESS (Шахова Долина),Вінницька шахова школа,ШШК 15,Лозовской ШШК,Шахтар Кристинопіль,Team Zaporizhzhia Region | Збірна Запорізької області,MARAMARA,Тисмениця,The Chess Elite (Stryi L'viv Region),POLTAVA,Метрополитен 90 и старше. Харьков,Рівне,МенаКлубШахмат,Myrhorod Chess Club - Yavorovsky Team,Колос (Бучач),Івано-Франківська ДЮСШ №3,Team Odessa,Ukrainian national team,
18:03:17,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,1,9,0,0,0,
18:03:18,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,1,9,0,0,0,
18:03:19,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,1,9,0,0,0,
18:03:20,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:21,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:22,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:23,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:24,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:25,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:26,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:27,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:28,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:29,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:30,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:31,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:32,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:33,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:34,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:35,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:36,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:37,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:38,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:39,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:40,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:41,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:42,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:43,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:44,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:45,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:46,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:47,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:48,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:49,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:50,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:51,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:52,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:53,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:54,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0,0,4,1,3,9,0,0,0,
18:03:55,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:03:56,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:03:57,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:03:58,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:03:59,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:01,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:02,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:03,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:04,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:05,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:06,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:07,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:08,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:09,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:10,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:11,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:12,4,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:13,4,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:14,4,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,9,0,0,0,
18:04:15,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:16,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:17,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:18,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:19,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:20,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:21,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:22,4,0,0,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:23,4,0,2,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:24,4,0,2,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:25,4,0,2,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:26,4,0,2,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:27,4,0,2,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,3,13,0,0,0,
18:04:28,6,0,2,0,8,3,2,0,0,0,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,5,13,0,0,0,
18:04:29,6,0,2,0,8,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,5,13,0,0,0,
18:04:30,6,0,2,0,8,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,5,13,0,0,0,
18:04:31,6,0,2,0,8,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,5,13,0,0,0,
18:04:32,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,5,13,0,0,0,
18:04:33,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,5,13,0,0,0,
18:04:34,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,2,1,0,4,1,5,13,0,0,0,
18:04:35,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:36,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:37,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:38,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:39,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:40,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:41,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:42,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:43,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:44,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:45,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,4,1,5,13,0,0,0,
18:04:46,6,0,2,0,11,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:47,6,0,2,0,13,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:48,6,0,2,0,13,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:49,6,0,2,0,13,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:50,6,0,2,0,13,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:51,6,0,2,0,13,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:52,6,0,2,0,13,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:53,6,0,2,0,13,3,2,0,0,2,0,0,0,0,0,6,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:54,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:55,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:56,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:57,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:58,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:04:59,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:05,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:05:01,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:05:02,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:05:03,6,0,2,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,0,0,
18:05:04,6,0,7,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,2,0,
18:05:05,6,0,7,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,2,0,
18:05:06,6,0,7,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,3,1,0,7,1,5,13,0,2,0,
18:05:07,6,0,7,0,13,3,2,0,0,2,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:08,6,0,7,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:09,6,0,7,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:10,6,0,7,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:11,6,0,7,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:12,6,0,7,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:13,6,0,7,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:14,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:15,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,13,0,2,0,
18:05:16,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,1,0,7,1,5,14,0,2,0,
18:05:17,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:18,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:19,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:20,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:21,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:22,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:23,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:24,6,0,9,0,13,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:25,6,0,9,0,15,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:26,6,0,9,0,15,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:27,6,0,9,0,15,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:28,6,0,9,0,15,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:29,6,0,9,0,15,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,14,0,2,0,
18:05:30,6,0,9,0,15,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,17,0,2,0,
18:05:31,6,0,9,0,15,3,2,0,0,6,0,0,1,0,0,8,0,0,0,2,6,4,0,7,1,5,17,0,2,0,
18:05:32,6,0,9,0,15,3,2,0,0,6,0,0,1,0,2,8,0,0,0,2,6,4,0,7,1,5,17,0,2,0,
18:05:33,6,0,9,0,15,3,2,0,0,6,0,0,1,0,2,8,0,0,0,2,6,4,0,7,1,5,17,0,2,0,
18:05:34,6,0,9,0,15,3,2,0,0,6,0,0,1,0,2,8,0,0,0,2,6,4,0,7,1,5,17,0,2,0,
18:05:35,6,0,9,0,15,3,2,0,0,10,0,0,1,0,2,8,0,0,0,2,6,4,0,7,1,5,17,0,2,0,
18:05:36,6,0,9,0,15,3,2,0,0,10,0,0,1,0,2,8,0,0,0,2,6,4,0,7,1,5,17,0,2,0,
18:05:37,6,0,9,0,15,3,2,0,0,10,0,0,1,0,2,8,0,0,0,2,6,4,0,9,3,5,17,0,2,0,
18:05:38,6,0,9,0,15,3,2,0,0,10,0,0,1,0,2,8,0,0,0,2,6,4,2,9,3,5,17,0,2,0,
18:05:39,6,0,9,0,15,3,2,0,0,10,0,0,1,0,2,8,0,0,0,2,6,4,2,9,3,5,17,0,2,0,
18:05:40,6,0,9,0,15,3,2,0,0,10,0,0,1,0,2,8,0,0,0,2,6,4,2,9,3,5,17,0,2,0,
18:05:41,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,8,0,0,0,2,6,4,2,9,3,5,17,0,4,0,
18:05:42,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,8,0,0,0,2,6,4,2,9,3,5,17,0,4,0,
18:05:43,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,8,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:44,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,10,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:45,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,10,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:46,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,10,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:47,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,10,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:48,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,10,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:49,6,0,9,0,15,3,2,0,0,11,0,0,1,0,2,10,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:50,6,0,9,0,16,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,9,3,5,18,0,5,0,
18:05:51,6,0,9,0,16,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,18,0,8,0,
18:05:52,6,0,9,0,16,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,18,0,8,0,
18:05:53,6,0,9,0,16,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,18,0,8,0,
18:05:54,6,0,11,0,16,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,18,0,8,0,
18:05:55,6,0,11,0,16,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,18,0,8,0,
18:05:56,6,0,11,0,17,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,18,0,8,0,
18:05:57,6,0,11,0,17,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,18,0,8,0,
18:05:58,6,0,11,0,17,3,4,0,0,11,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:05:59,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:01,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:02,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:03,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:04,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:05,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:06,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:07,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:08,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:09,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:10,6,0,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:11,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:12,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:13,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:14,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:15,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,10,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:16,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:17,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:18,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:19,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:20,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:21,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:22,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:23,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:24,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:25,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:26,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:27,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:28,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:29,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:30,6,3,13,0,17,3,4,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,22,0,8,0,
18:06:31,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:32,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:33,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:34,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:35,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:36,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:37,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:38,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
18:06:39,6,3,13,0,17,3,6,0,0,13,0,0,4,0,2,13,0,0,0,2,6,4,2,11,3,5,23,0,8,0,
